age,bmi,children,sex,smoker,region,output
2.762780460264482,0.0,0.0,0.0,0.0,0.0,3315.708200000001
0.0,-0.6241532086722736,0.0,0.0,0.0,0.0,-8340.291799999999
0.0,0.07359459132772639,0.0,0.0,0.0,0.0,-6943.291799999999
0.0,0.0,0.6342552674186784,0.0,-1.0,0.0,-30451.2918
0.0,1.8683582913277261,3.4284995674186782,0.0,0.0,0.0,-1204.291799999999
0.0,1.5455658913277261,2.5914410674186783,0.0,0.0,0.0,-2374.291799999999
2.960252660264482,0.0,0.0,-1.0,0.0,0.0,4129.708200000001
0.0,1.7777068913277265,0.0,0.0,0.0,0.0,-3531.291799999999
0.8535646068226005,0.0,0.0,0.0,0.0,0.0,9269.741
0.0,-4.361378400526634,0.0,0.0,1.0,0.0,21079.741
0.0,-3.5269739005266345,0.731458191646534,0.0,0.0,0.0,-549.259
0.0,-0.8947357005266341,0.0,-1.0,0.0,0.0,4332.741
0.0,0.0,0.0,0.0,1.0,0.0,29811.741
0.0,0.12757639947336585,0.0,0.0,0.0,0.0,6309.741
0.3060581068226005,0.0,0.0,0.0,0.0,-3.0,7896.741
0.0,0.0,0.14713869164653398,0.0,0.0,0.0,6145.741
1.5941898068226006,0.0,0.796282991646534,0.0,0.0,0.0,12557.741
0.0,-3.527708500526634,0.0,0.0,0.0,0.0,-1008.259
1.1886898068226004,0.0,0.0,0.0,0.0,0.0,10531.741
1.9500081068226005,0.0,0.0,0.0,0.0,0.0,13399.741
-0.6432645931773995,0.0,0.0,0.0,0.0,0.0,3630.741
0.0,-3.5395821005266344,0.0,0.0,0.0,0.0,-1032.259
0.0,0.0,0.0,0.0,1.0,-1.0,30041.741
-0.10914619317739949,0.0,0.0,0.0,0.0,0.0,5642.741
1.2246976068226005,1.0678355994733657,0.0,0.0,0.0,0.0,12805.741
0.0,0.0,0.11518749164653397,0.0,0.0,0.0,6125.741
0.0,0.0,1.917705591646534,0.0,0.0,0.0,7254.741
0.0,0.9971933994733657,2.514970391646534,0.0,0.0,0.0,9624.741
0.0,0.0,2.748895091646534,0.0,0.0,0.0,7774.741
0.0,0.1784845994733657,0.0,0.0,0.0,0.0,6411.741
0.0,-0.008986200526634125,0.0,0.0,0.0,0.0,6035.741
0.0,-3.6449899005266344,0.0,0.0,0.0,0.0,-1243.259
0.7839629068226005,1.4843846994733658,0.0,0.0,0.0,0.0,11978.741
0.0,0.0,1.705268491646534,0.0,0.0,0.0,7121.741
1.0888717068226006,0.0,1.543055991646534,0.0,0.0,0.0,11121.741
0.0,0.0,1.977685791646534,0.0,0.0,0.0,7291.741
0.0,-0.21970640052663426,0.0,0.0,0.0,0.0,5613.741
0.0,-2.8699398005266343,0.0,0.0,0.0,0.0,307.741
2.6279604602644824,0.0,0.0,0.0,0.0,0.0,7664.66115
0.402167060264482,0.0,0.0,0.0,0.0,0.0,-719.3388500000001
0.0,0.0,1.7028522674186783,0.0,1.0,0.0,22588.66115
0.0,0.0,0.0,0.0,1.0,0.0,21522.66115
2.821286660264482,0.0,0.5019626674186785,0.0,0.0,0.0,8706.66115
0.0,0.0,3.0117137674186782,0.0,0.0,0.0,-349.3388500000001
0.0,0.0,2.9260760674186783,0.0,0.0,0.0,-403.3388500000001
3.0615451602644823,0.0,3.2155799674186785,0.0,0.0,0.0,11310.66115
0.0,4.55386872697347,0.0,1.0,0.0,0.0,6812.66115
2.581137460264482,0.0,0.0,0.0,0.0,0.0,7487.66115
1.0771767602644822,0.0,0.0,0.0,0.0,0.0,1822.66115
1.587176460264482,0.0,0.0,0.0,0.0,0.0,3743.66115
1.010797060264482,0.0,0.0,0.0,0.0,0.0,1572.66115
0.0,0.0,0.11017986741867847,0.0,1.0,0.0,21591.66115
0.0,0.0,3.2417899674186783,0.0,0.0,0.0,-205.3388500000001
2.135780460264482,0.0,0.0,0.0,1.0,0.0,29567.66115
0.0,1.8031444269734702,0.0,0.0,0.0,0.0,1375.66115
0.0,4.2343392269734705,0.0,0.0,0.0,-1.0,6472.66115
3.0304769602644823,0.0,0.0,0.0,0.0,-1.0,9410.66115
0.0,3.3567567269734706,0.0,0.0,0.0,0.0,4485.66115
0.0,2.94833382697347,0.0,0.0,0.0,2.0,3207.66115
0.0,0.7763670269734703,0.0,0.0,0.0,0.0,-680.3388500000001
0.0,3.55354422697347,0.0,0.0,0.0,0.0,4879.66115
0.0,0.0,3.4362266674186785,0.0,1.0,0.0,23673.66115
0.0,0.0,3.2697753674186782,0.0,0.0,-1.0,42.66114999999991
0.0,0.0,2.9100775674186785,0.0,0.0,0.0,-413.3388500000001
0.0,4.40450882697347,0.0,0.0,0.0,0.0,6583.66115
0.5949148602644821,0.0,0.0,0.0,0.0,0.0,6.661149999999907
0.0,2.20486902697347,0.0,0.0,0.0,0.0,2179.66115
0.0,0.0,1.8982877674186784,0.0,1.0,0.0,22711.66115
-0.32079630006116244,0.0,0.0,0.0,0.0,1.0,1287.4640500000005
0.0,0.0,0.05210166741867839,0.0,0.0,0.0,2758.4640500000005
0.0,-1.3024800222650195,0.24035166741867842,0.0,0.0,0.0,268.4640500000005
-0.3832861000611625,-0.4848008222650194,0.0,0.0,0.0,0.0,311.4640500000005
0.0,1.7040181777349808,0.0,0.0,0.0,0.0,6137.4640500000005
-0.2137819000611625,0.0,0.0,0.0,0.0,1.0,1690.4640500000005
0.0,0.0,0.2140740674186784,0.0,0.0,0.0,2860.4640500000005
0.0,0.0,0.27756576741867844,0.0,0.0,0.0,2899.4640500000005
-1.0870616000611624,0.0,0.0,0.0,0.0,0.0,-1368.5359499999995
0.0,0.0,3.4810577674186782,0.0,0.0,0.0,4905.4640500000005
-2.0497260000611623,0.0,0.0,0.0,0.0,0.0,-4994.5359499999995
-2.7831723000611626,0.0,1.9387404674186783,0.0,0.0,0.0,-6544.5359499999995
0.0,0.0,0.26549826741867844,0.0,0.0,2.0,2432.4640500000005
0.0,2.2725428777349803,0.0,0.0,0.0,1.0,7045.4640500000005
0.0,-1.9120093222650194,0.0,0.0,0.0,0.0,-1101.5359499999995
-0.08761040006116239,0.0,0.0,0.0,0.0,0.0,2396.4640500000005
0.0,0.0,1.7201597674186786,0.0,0.0,0.0,3802.4640500000005
0.0,0.0,3.9754512674186784,0.0,0.0,2.0,4754.4640500000005
-1.0125991000611625,1.3647387777349806,0.0,0.0,0.0,0.0,1644.4640500000005
0.0,0.0,2.6880222674186784,0.0,1.0,0.0,28166.464050000002
-1.9856073000611625,0.0,0.0,0.0,0.0,0.0,-4753.5359499999995
0.0,-1.6581851222650195,0.0,0.0,1.0,0.0,23163.464050000002
0.0,0.0,0.05243366741867839,0.0,0.0,0.0,2758.4640500000005
0.0,-2.442963422265019,0.16299156741867848,0.0,0.0,0.0,-2062.5359499999995
0.0,0.8592715777349806,0.0,0.0,0.0,2.0,3986.4640500000005
-2.2437445000611627,0.0,0.0,0.0,0.0,0.0,-5725.5359499999995
0.0,-0.02467622226501942,0.0,0.0,0.0,0.0,2676.4640500000005
0.0,0.0,0.0,0.0,0.0,1.0,2496.4640500000005
-2.8846833000611625,0.0,0.0,0.0,0.0,1.0,-8370.53595
-1.0384321000611625,0.0,0.0,0.0,0.0,0.0,-1185.5359499999995
0.6117947481993531,0.0,0.0,0.0,0.0,0.0,-617.6251000000002
0.42522034819935317,3.67804423566555,0.0,0.0,0.0,0.0,6043.3749
0.0,0.0,3.0092182674186785,1.0,0.0,0.0,-1108.6251000000002
2.441597748199353,0.0,0.0,1.0,0.0,0.0,6205.3749
0.0,0.0,0.0,0.0,1.0,0.0,20835.3749
0.0,0.0,0.9804655674186784,0.0,0.0,0.0,-2308.6251
0.0,0.0,1.4874068674186784,1.0,0.0,0.0,-2060.6251
0.0,0.0,0.0,0.0,1.0,0.0,20835.3749
1.7974153481993531,0.19686653566555035,0.0,0.0,0.0,0.0,4242.3749
0.0,5.73646243566555,0.0,0.0,0.0,0.0,8562.374899999999
1.0331140481993533,0.0,0.0,0.0,0.0,0.0,969.3748999999998
0.0,0.0,3.5817653674186785,0.0,0.0,0.0,-679.6251000000002
0.0,3.9887548356655502,1.8470508674186785,0.0,0.0,0.0,6220.3749
0.0,0.0,1.6796604674186786,0.0,0.0,0.0,-1870.6251000000002
0.0,1.4507427356655502,3.4481382674186785,0.0,0.0,0.0,2140.3749
0.0,0.0,1.0197602674186785,0.0,0.0,0.0,-2283.6251
1.0274623481993532,0.0,0.7710246674186785,0.0,0.0,0.0,1430.3748999999998
0.0,0.0,3.5836381674186786,0.0,0.0,0.0,-678.6251000000002
0.0,0.0,3.3364833674186785,0.0,0.0,0.0,-833.6251000000002
0.0,0.0,4.010178167418678,0.0,0.0,2.0,-871.6251000000002
0.0,1.3002611356655502,2.8850669674186786,0.0,0.0,0.0,1487.3748999999998
0.0,5.84603443566555,0.0,0.0,0.0,0.0,8782.374899999999
0.20025604819935316,0.0,0.0,0.0,0.0,0.0,-2167.6251
0.0,0.0,2.7421457674186787,0.0,0.0,0.0,-1205.6251000000002
0.0,3.28315293566555,0.0,0.0,0.0,0.0,3651.3749
0.0,5.59065113566555,2.4132266674186784,0.0,0.0,0.0,9781.374899999999
1.4414535481993531,0.0,0.0,0.0,0.0,0.0,2507.3749
0.0,0.0,2.2038762674186785,0.0,0.0,0.0,-1542.6251000000002
1.7476253481993531,1.5307598356655503,0.0,0.0,0.0,0.0,6725.3749
-0.07921975180064689,0.0,1.1933606674186783,0.0,0.0,0.0,-2473.6251
0.0,2.2943313621555577,0.0,0.0,0.0,0.0,5774.5579
0.0,0.0,-2.048315959897755,0.0,0.0,0.0,-101.44210000000021
0.0,-1.5487917378444425,0.0,0.0,0.0,0.0,-1919.4421000000002
-1.8927779466192811,3.9976936621555574,0.0,0.0,0.0,0.0,2054.5579
0.43543865338071885,0.0,0.0,0.0,1.0,0.0,26578.5579
0.0,-0.2481999378444424,0.0,0.0,0.0,0.0,683.5578999999998
-1.375356246619281,0.0,0.0,0.0,1.0,0.0,19757.5579
0.0,-1.0736416378444424,0.0,0.0,0.0,0.0,-968.4421000000002
-1.968880846619281,0.0,-2.483557359897755,0.0,0.0,0.0,-7790.4421
0.0,1.5719068621555574,0.0,0.0,0.0,0.0,4327.5579
0.0,0.0,1.227667040102245,0.0,0.0,0.0,1949.5578999999998
-1.640260346619281,0.0,0.0,0.0,0.0,0.0,-4997.4421
0.0,0.0,-0.7026753598977551,0.0,0.0,0.0,741.5578999999998
0.0,3.7242342621555573,0.0,0.0,0.0,0.0,8637.5579
0.0,0.0,0.09667934010224499,0.0,1.0,0.0,24999.5579
0.0,2.6749929621555575,-0.791844559897755,0.0,0.0,0.0,6040.5579
-1.8107115466192811,0.0,0.0,0.0,0.0,0.0,-5639.4421
0.16895915338071887,0.0,0.0,0.0,0.0,0.0,1817.5578999999998
0.0,-1.2202525378444422,0.0,0.0,0.0,0.0,-1262.4421000000002
0.0,-0.31163193784444243,0.0,0.0,0.0,0.0,556.5578999999998
0.745301853380719,0.0,1.590785040102245,0.0,0.0,0.0,4984.5579
0.7765158533807188,0.0,0.0,0.0,0.0,0.0,4105.5579
0.0,-1.9917053378444427,0.0,0.0,1.0,0.0,20950.5579
0.6166482533807189,0.0,0.0,0.0,0.0,0.0,3503.5579
0.0,0.0,-0.9985081598977551,0.0,1.0,0.0,24313.5579
-1.478010246619281,0.0,0.0,0.0,0.0,0.0,-4386.4421
0.0,-0.24887143784444232,0.1846942401022449,0.0,0.0,0.0,798.5578999999998
-1.478010246619281,0.0,0.0,0.0,0.0,0.0,-4386.4421
0.0,0.0,0.598060240102245,0.0,0.0,1.0,1325.5578999999998
0.9230097533807189,0.0,0.0,0.0,0.0,0.0,4657.5579
0.0,0.0,-2.136746359897755,0.0,0.0,0.0,8641.784
0.0,0.0,-1.012285059897755,0.0,0.0,0.0,9344.784
0.0,0.0,1.261635140102245,0.0,0.0,0.0,10768.784
0.0,0.0,-1.585777659897755,0.0,-1.0,0.0,-14771.216
0.0,2.192153481923792,0.0,0.0,0.0,0.0,14367.784
0.0,0.0,-1.1008387598977551,0.0,0.0,0.0,9289.784
0.13483566774043554,0.0,0.0,0.0,0.0,-2.0,10946.784
0.0,0.0,-1.698971059897755,0.0,0.0,0.0,8915.784
0.0,0.0,-2.0269376598977553,0.0,0.0,0.0,8709.784
0.0,0.0,-0.280221759897755,0.0,-1.0,0.0,-13954.216
0.23855366774043552,2.011819181923792,0.0,0.0,0.0,0.0,14905.784
-0.18579953225956447,0.0,0.0,0.0,0.0,0.0,9278.784
0.0,0.0,0.196797840102245,0.0,0.0,0.0,10101.784
0.0,0.0,-0.3562438598977551,0.0,0.0,0.0,9755.784
0.0,4.114041581923792,0.0,0.0,0.0,0.0,18215.784
0.0,0.523673081923792,0.0,0.0,0.0,0.0,11027.784
1.1403855677404355,0.0,0.0,0.0,0.0,-1.0,14504.784
0.0,0.777827281923792,0.0,0.0,0.0,0.0,11535.784
0.0,0.0,1.360448540102245,0.0,0.0,0.0,10830.784
0.0,2.0255947819237923,0.0,-1.0,0.0,0.0,14103.784
-0.06118973225956448,0.0,0.0,0.0,0.0,0.0,9748.784
0.0,0.0,-0.9102310598977551,0.0,0.0,0.0,9408.784
1.5982850677404357,0.0,0.0,0.0,0.0,-1.0,16229.784
0.0,2.193506081923792,0.0,0.0,0.0,0.0,14370.784
1.3495395677404356,0.0,0.0,0.0,0.0,0.0,15062.784
0.5964233677404356,0.0,0.0,0.0,0.0,0.0,12225.784
-0.08614873225956443,0.0,0.0,0.0,0.0,0.0,9654.784
0.13858336774043556,-0.9398594180762079,0.0,0.0,0.0,0.0,8618.784
0.0,0.0,1.2700004401022449,0.0,0.0,0.0,10773.784
1.9725951677404356,0.0,0.0008987401022448882,0.0,0.0,0.0,17409.784
-0.9012546247836108,2.641853149903892,0.0,0.0,0.0,0.0,4042.2769
0.0,0.0,-0.14403948412561052,0.0,0.0,0.0,2057.2769
0.0,0.0,0.8988137158743895,0.0,0.0,0.0,2710.2769
0.0,2.0355373499038922,0.0,0.0,0.0,0.0,6223.2769
0.0,3.6394626499038925,0.0,0.0,1.0,0.0,33191.2769
-1.5002021247836108,0.0,0.0,0.0,1.0,0.0,20254.2769
0.0,0.0,0.7361470158743894,-1.0,0.0,0.0,2678.2769
0.15644717521638912,0.0,0.0,-1.0,0.0,0.0,2806.2769
0.9319735752163891,0.0,0.0,0.0,0.0,0.0,5658.2769
0.0,-1.0542344500961076,-1.5842280841256104,0.0,0.0,0.0,-954.7231000000002
0.0,0.0,1.9036531158743895,0.0,0.0,0.0,3339.2769
1.0641966752163892,0.0,0.0,0.0,0.0,0.0,6156.2769
0.0,2.2380623499038923,-0.33298048412561054,0.0,0.0,0.0,6420.2769
0.0,0.0,-1.3942274841256106,0.0,0.0,0.0,1275.2768999999998
0.0,2.287820249903892,0.0,0.0,0.0,0.0,6728.2769
0.0,0.0,1.0416371158743893,0.0,0.0,0.0,2799.2769
0.0,0.0,1.2236454158743895,-1.0,0.0,0.0,2983.2769
0.0,0.0,0.12056251587438949,0.0,0.0,0.0,2223.2769
0.0,0.0,0.0,-1.0,0.0,-1.0,2447.2769
0.0,0.0,2.3386248158743896,0.0,0.0,0.0,3611.2769
0.546902275216389,0.0,0.0,0.0,0.0,0.0,4207.2769
0.41262787521638916,0.0,0.0,0.0,0.0,0.0,3702.2769
-1.067994924783611,0.0,0.0,0.0,0.0,0.0,-1875.7231000000002
0.0,0.0,2.4251515158743895,0.0,0.0,0.0,3665.2769
-1.4419490247836109,0.0,0.0,0.0,0.0,0.0,-3283.7231
0.9279605752163891,0.0,0.0,0.0,1.0,0.0,29400.2769
0.09154037521638911,0.0,0.0,0.0,0.0,0.0,2492.2769
0.0,0.0,0.0,0.0,0.0,0.0,2147.2769
0.0,0.0,-0.6391943841256106,0.0,0.0,1.0,1517.2768999999998
0.0,0.0,-1.4911909841256106,0.0,0.0,2.0,754.2768999999998
0.0,0.048774130036347924,0.0,0.0,0.0,0.0,1327.5868999999998
0.0,-0.7786202699636521,0.0,0.0,0.0,0.0,-328.4131000000002
0.0,0.0,0.14643699164653395,0.0,0.0,0.0,1321.5868999999998
0.0,0.0,2.6218400916465336,1.0,0.0,0.0,2801.5869
0.0,0.0,-0.510389808353466,1.0,0.0,0.0,840.5868999999998
0.0,2.628503330036348,0.0,0.0,0.0,0.0,6492.5869
-0.6330221420301058,0.0,0.0,0.0,1.0,0.0,22603.5869
0.24233735796989436,-0.9722948699636521,0.0,0.0,0.0,0.0,196.5868999999998
0.0,-0.7565812699636522,0.45517469164653396,0.0,0.0,0.0,0.5868999999997868
0.0,-0.5918498699636521,-0.664580408353466,0.0,0.0,0.0,-370.4131000000002
0.0,0.0,3.0025609916465337,0.0,0.0,0.0,3109.5869
0.0,0.0,0.0,1.0,0.0,-1.0,1390.5868999999998
1.8302353579698942,0.0,0.0,0.0,0.0,0.0,8124.5869
0.6075666579698944,3.842822230036348,0.0,0.0,0.0,0.0,11212.5869
0.0,-0.3943525699636521,0.0,0.0,1.0,0.0,24198.5869
0.0,-0.33547486996365206,0.0,0.0,0.0,0.0,558.5868999999998
