age,bmi,children,sex,smoker,region,charges
0.0,-1.8382734915372896,,0.0,0.0,0.0,0.0
0.0,0.0,,-0.1069107711372249,0.0,0.0,1.0
0.0,1.1234274984627104,,0.0,0.0,0.0,1.0
0.0,0.0,,1.9764619688627751,0.0,-1.0,0.0
0.0,2.4256902584627107,,0.0,0.0,0.0,0.0
0.0,0.0,,0.04163568886277509,0.0,0.0,0.0
2.5579607927448356,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,1.130136798862775,0.0,0.0,0.0
0.0,-1.1279099215372894,,0.0,0.0,0.0,1.0
0.0,0.0,,3.258848498862775,0.0,0.0,0.0
0.0,3.2082582084627105,,0.0,0.0,0.0,0.0
0.0,0.0,,-0.572650861137225,0.0,0.0,0.0
0.0,0.0,,-0.3364723411372249,0.0,0.0,0.0
0.0,2.3605237684627105,,0.0,0.0,0.0,0.0
0.0,-1.1129900015372896,,0.0,1.0,0.0,0.0
0.0,0.6671786984627105,,0.0,0.0,0.0,0.0
0.9315371927448354,0.0,,0.0,0.0,0.0,0.0
1.7529915927448354,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,0.624079718862775,0.0,-1.0,0.0
0.0,0.0,,3.142038658862775,0.0,0.0,0.0
0.0,2.6148787984627107,,0.0,1.0,0.0,0.0
1.4086422123291014,0.0,,0.0,0.0,0.0,0.0
0.0,0.29271159306869676,,0.0,0.0,0.0,0.0
-0.9078631876708985,0.0,,0.0,0.0,0.0,0.0
0.0,1.0414557430686968,,0.0,1.0,0.0,0.0
0.0,0.0,,1.1874319850800015,0.0,0.0,0.0
0.0,0.35466250306869673,,0.0,0.0,0.0,0.0
0.0,2.498278813068697,,0.0,0.0,-1.0,0.0
0.0,0.9584350730686968,,2.3376277850800014,0.0,0.0,0.0
-1.2059690876708984,0.0,,-1.3867610549199987,0.0,0.0,0.0
0.0,2.9920838330686967,,0.0,2.0,0.0,0.0
-0.38998608767089843,0.0,,0.0,0.0,0.0,0.0
0.0,-0.49019592693130326,,1.6026708850800013,0.0,0.0,0.0
0.0,2.074875593068697,,0.0,0.0,0.0,0.0
0.0,0.7786570030686968,,0.0,0.0,0.0,1.0
0.0,0.0,,-0.6992476249199986,0.0,0.0,0.0
0.0,-1.3871281269313032,,0.0,0.0,0.0,0.0
0.22607521232910155,0.0,,0.0,0.0,0.0,0.0
-1.3870494876708985,0.0,,0.0,0.0,-1.0,0.0
0.0,0.0,,0.8150725850800014,0.0,0.0,0.0
0.3680631123291016,0.0,,0.0,-1.0,0.0,0.0
0.0,0.0,,-0.17915831491999856,0.0,0.0,0.0
0.0,0.9845453730686968,,0.0,0.0,0.0,0.0
0.0,0.0,,2.2740160150800017,0.0,0.0,0.0
0.0,0.09206386306869674,,0.0,0.0,0.0,1.0
0.0,0.0,,0.6479199750800015,0.0,0.0,0.0
0.0,0.0,,1.8510831950800013,0.0,0.0,0.0
0.0,1.0713111130686968,,0.0,0.0,0.0,0.0
0.0,1.7317196030686968,,-1.1919300549199985,0.0,0.0,0.0
0.0,0.0,,0.0,-1.0,0.0,0.0
-0.3285959876708984,0.0,,0.0,1.0,0.0,0.0
0.024309147212376203,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,3.606222162645549,0.0,0.0,0.0
2.049462747212376,0.0,,0.3893283126455488,0.0,0.0,0.0
0.0,0.0,,0.5056733026455488,0.0,0.0,0.0
0.0,0.12738364338294111,,0.0,0.0,0.0,0.0
0.0,1.4239601433829412,,0.0,0.0,0.0,0.0
0.0,0.0,,2.2112462326455486,0.0,0.0,0.0
0.08161864721237622,0.0,,0.0,-3.0,0.0,0.0
1.789053147212376,0.0,,0.9020750526455488,0.0,0.0,0.0
0.0,0.1003464433829411,,0.0,-2.0,0.0,0.0
0.0,3.227065453382941,,0.0,0.0,0.0,0.0
0.0,0.0,,2.331350392645549,-3.0,0.0,0.0
0.0,1.4092174533829411,,0.0,0.0,0.0,0.0
0.0,3.364552383382941,,0.0,0.0,1.0,0.0
0.0,1.5579343933829413,,2.381685982645549,0.0,0.0,0.0
0.0,0.4316761733829411,,0.0,0.0,0.0,0.0
0.0,2.736185183382941,,0.0,0.0,0.0,0.0
0.0,-1.4897287666170589,,0.0,0.0,0.0,0.0
0.0,2.941935133382941,,0.0,0.0,1.0,0.0
0.0,0.0,,2.362565632645549,0.0,0.0,0.0
0.0,1.8359339933829413,,0.0,0.0,1.0,0.0
0.0,3.389097133382941,,0.0,0.0,0.0,0.0
0.0,1.461292843382941,,3.205208682645549,0.0,0.0,0.0
0.9874800472123761,-0.614496366617059,,0.0,0.0,0.0,0.0
1.1650688472123762,0.0,,0.0,0.0,0.0,0.0
0.0,0.9552245933829411,,0.0,0.0,1.0,0.0
-0.3507018527876238,0.0,,0.0,0.0,0.0,0.0
1.320752347212376,0.0,,0.0,0.0,0.0,0.0
0.0,1.3359285233829412,,0.0,0.0,0.0,0.0
0.0,0.0,,4.074858952645549,0.0,0.0,0.0
0.0,0.0,,1.3139729488627752,0.0,0.0,0.0
0.0,0.0,,2.417703368862775,-1.0,0.0,0.0
0.0,0.0,,2.419542788862775,0.0,0.0,0.0
0.0,0.0,,0.6948723088627751,0.0,0.0,0.0
0.0,0.0,,1.6647261888627751,0.0,0.0,0.0
0.0,-1.8260962957332194,,0.0,-3.0,0.0,0.0
-2.0595656510735205,0.0,,0.0,0.0,0.0,0.0
-0.5487588510735207,2.9073902242667806,,0.0,0.0,0.0,0.0
-0.5520697510735207,0.0,,0.0,0.0,0.0,0.0
-1.7348988510735208,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,0.5289390488627751,0.0,0.0,0.0
0.0,0.0,,1.174702688862775,0.0,0.0,1.0
0.0,-2.4252399757332195,,0.0,0.0,0.0,0.0
-0.7434720510735207,0.0,,0.0,-1.0,0.0,0.0
0.10063774892647925,0.0,,1.229939858862775,0.0,0.0,0.0
0.0,0.0,,-0.5889893911372249,0.0,0.0,0.0
0.0,-0.3613242257332194,,0.0,0.0,0.0,1.0
0.4215516489264792,0.0,,0.0,-3.0,0.0,0.0
0.0,0.0,,1.0601249388627751,0.0,0.0,0.0
0.0,0.0,,1.695504528862775,0.0,0.0,0.0
0.0,0.0,,-0.11192943113722491,-3.0,0.0,0.0
-1.0634661510735208,2.8504325942667808,,0.0,0.0,0.0,0.0
0.7973682489264792,-0.9537550957332193,,0.0,0.0,0.0,0.0
0.0,-1.0592346957332193,,0.0,0.0,0.0,0.0
0.0,-1.5464518257332194,,0.0,0.0,0.0,0.0
0.0,-0.24423283573321936,,0.0,0.0,0.0,0.0
0.0,-1.4029031057332195,,0.0,0.0,0.0,0.0
0.0,-1.1223870257332194,,0.0,0.0,0.0,0.0
0.0,0.0,,3.085480438862775,0.0,0.0,0.0
0.0,0.0,,-0.747778251137225,0.0,0.0,0.0
1.1770220382772945,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,3.190186688862775,0.0,0.0,0.0
0.0,-0.5243589360421893,,0.0,0.0,0.0,0.0
1.0406265382772946,0.0,,0.0,0.0,0.0,1.0
0.0,-2.058298736042189,,0.0,0.0,0.0,1.0
1.9231028382772946,0.0,,0.0,0.0,0.0,0.0
0.28099143827729456,0.0,,2.049676768862775,0.0,0.0,0.0
0.0,0.9179288239578106,,0.0,0.0,0.0,0.0
0.0,0.6636717439578107,,0.0,0.0,0.0,0.0
-0.23155486172270545,0.0,,0.0,-2.0,0.0,0.0
0.0,1.8258545039578107,,0.0,0.0,0.0,0.0
0.0,0.0,,1.997828908862775,0.0,0.0,0.0
1.5602617382772945,-1.3971017260421892,,0.0,0.0,0.0,0.0
0.0,-2.0152317460421894,,0.0,-2.0,0.0,0.0
0.0,1.3289296439578107,,0.0,0.0,0.0,0.0
0.0,0.0,,2.705792328862775,0.0,1.0,0.0
0.0,-2.382267506042189,,0.0,0.0,0.0,0.0
0.0,-2.4951274860421893,,0.0,0.0,0.0,1.0
0.0,0.0,,3.105040908862775,-1.0,0.0,0.0
1.4230353382772947,0.8936872739578107,,0.0,0.0,0.0,0.0
0.0,0.0,,0.0,0.0,1.0,1.0
0.18891173827729446,0.0,,0.0,0.0,0.0,0.0
0.6787886382772945,0.0,,0.0,0.0,0.0,0.0
2.0817933382772944,0.0,,0.015317758862775088,0.0,0.0,0.0
0.0,0.0,,2.815527078862775,0.0,0.0,0.0
1.6376811382772947,0.0,,0.0,0.0,1.0,0.0
0.0,0.0,,0.4891463988627751,0.0,0.0,0.0
0.0,0.0,,1.701750558862775,0.0,0.0,0.0
0.0,0.0,,0.1655262288627751,0.0,0.0,0.0
1.3852698382772946,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,1.5191861326455487,0.0,0.0,0.0
0.0,0.0,,1.0887977426455488,0.0,0.0,0.0
0.9914514944589384,2.5387523588512306,,0.0,0.0,0.0,0.0
-1.3384373055410617,0.0,,0.0,0.0,0.0,0.0
0.5451179944589385,0.0,,0.0,0.0,0.0,0.0
-1.9212974055410617,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,1.9820476226455486,0.0,0.0,0.0
0.0,0.0,,3.918511022645549,0.0,0.0,0.0
0.0,0.0,,1.1552336526455487,0.0,0.0,0.0
0.0,-2.7644298311487696,,0.0,0.0,0.0,0.0
0.0,1.0434402788512305,,0.0,-1.0,0.0,0.0
0.8462597944589384,0.0,,0.0,0.0,0.0,1.0
0.0,0.0,,3.1881317626455488,0.0,0.0,0.0
0.48990919445893855,0.0,,0.0,1.0,0.0,0.0
0.0,0.0,,0.37656213264554883,0.0,0.0,0.0
0.0,-2.6690281411487695,,0.0,0.0,1.0,0.0
0.0,0.0,,2.3272860026455486,0.0,0.0,0.0
-0.5953386055410615,0.0,,3.644987732645549,0.0,0.0,0.0
0.0,0.0,,1.921421762645549,0.0,0.0,0.0
0.0,1.0434402788512305,,0.0,0.0,0.0,0.0
0.0,2.3619048888512304,,0.0,-1.0,0.0,0.0
0.0,-1.9988809811487696,,0.0,0.0,0.0,0.0
0.0,0.0,,1.9629436526455488,0.0,0.0,0.0
0.0,1.6641189088512305,,3.475900882645549,0.0,0.0,0.0
-1.6767892055410614,0.0,,0.0,0.0,0.0,0.0
0.0,1.3712387688512306,,0.0,0.0,0.0,0.0
0.0,0.6968052088512303,,0.0,0.0,0.0,0.0
0.7032223944589385,0.0,,0.0,0.0,0.0,0.0
0.0,2.5910412888512306,,0.0,-1.0,0.0,0.0
-0.10243980554106158,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,-0.051138891137224904,0.0,0.0,0.0
0.0,0.6918392852248958,,0.0,-1.0,0.0,0.0
0.0,0.3364195852248957,,0.0,0.0,0.0,0.0
-0.6866052689436839,0.0,,0.0,0.0,0.0,0.0
0.0,-1.3609546947751043,,0.0,-1.0,0.0,0.0
0.6409962310563161,0.0,,0.0,0.0,0.0,0.0
-2.294839468943684,0.0,,0.0,-1.0,0.0,0.0
-1.925247268943684,0.0,,0.0,0.0,1.0,0.0
0.0,0.0,,1.614615968862775,0.0,0.0,0.0
0.8848364310563163,0.0,,0.3382492788627751,0.0,0.0,0.0
0.0,0.0,,1.883274918862775,0.0,0.0,0.0
0.5447740310563162,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,2.371704118862775,0.0,1.0,0.0
0.0,-2.1948671247751044,,0.0,-2.0,0.0,0.0
0.0,0.8630211952248958,,1.240098428862775,0.0,0.0,0.0
0.0521321310563162,0.0,,0.919770068862775,0.0,0.0,0.0
0.0,-3.069941984775104,,0.0,0.0,0.0,0.0
0.0,-0.7807008447751043,,0.0,0.0,0.0,0.0
0.0,-2.3803027947751043,,0.0,0.0,0.0,0.0
0.0,0.0,,0.803608328862775,0.0,0.0,0.0
0.0,0.0,,1.715175238862775,0.0,0.0,0.0
0.0,-2.372985534775104,,0.0,0.0,0.0,1.0
0.0,0.0,,-0.11242631113722491,0.0,0.0,1.0
0.0,-1.8785121147751043,,0.0,0.0,0.0,0.0
0.0,0.0,,0.5795915688627751,0.0,0.0,0.0
0.0,-1.0535438347751043,,0.0,0.0,0.0,0.0
0.0,0.0,,2.096954998862775,0.0,0.0,0.0
0.0,0.0,,-0.4332576811372249,0.0,0.0,0.0
0.0,-2.556160284775104,,0.0,0.0,0.0,0.0
-2.138724568943684,0.0,,0.0,-2.0,0.0,0.0
0.0,0.0,,-0.9040551549199985,0.0,0.0,0.0
0.0,1.3047466220143302,,0.0,2.0,0.0,0.0
-0.4907887617227056,0.0,,0.8036498750800014,0.0,0.0,0.0
0.0,0.0,,-0.32269403491999854,0.0,0.0,0.0
0.0,0.0,,1.3397338350800017,0.0,0.0,0.0
0.0,2.4748708520143303,,0.0,0.0,0.0,0.0
0.0,-0.7444586479856699,,0.0,0.0,-1.0,0.0
0.0,1.54635885201433,,0.0,0.0,0.0,0.0
0.0,1.8469159920143303,,0.0,0.0,0.0,0.0
0.0,2.0212654920143303,,0.0,0.0,0.0,0.0
0.0,-1.53978945798567,,2.2620758550800018,0.0,0.0,0.0
0.0,0.0,,0.7716309850800014,0.0,0.0,0.0
0.0,1.4406407920143303,,0.0,-1.0,0.0,0.0
0.0,-0.10883159798566983,,0.0,0.0,0.0,0.0
0.0,0.0,,0.40047973508000134,0.0,0.0,0.0
0.0,2.76566701201433,,0.0,0.0,0.0,0.0
0.8037545382772945,-0.7492456279856698,,0.0,0.0,0.0,0.0
0.0,-0.3868477979856698,,0.0,-1.0,0.0,0.0
0.3757171382772945,0.0,,0.0,0.0,0.0,0.0
1.2491733382772945,0.0,,0.0,0.0,-1.0,0.0
0.0,0.5570229920143301,,0.0,0.0,0.0,0.0
0.0,-2.1160783179856697,,2.458379035080001,0.0,0.0,0.0
0.0,0.9540341020143301,,0.0,0.0,0.0,0.0
0.6526860382772945,0.0,,0.0,0.0,0.0,0.0
2.4879435382772943,0.0,,0.0,2.0,0.0,0.0
0.0,0.0,,-0.8727823649199986,2.0,0.0,0.0
0.5674081382772945,0.0,,0.0,0.0,0.0,0.0
0.5021915382772946,-1.1057438079856698,,0.0,0.0,0.0,0.0
0.0,-1.4218485079856698,,0.0,0.0,0.0,0.0
1.0355468382772945,0.0,,0.0,1.0,0.0,0.0
-0.7891516591515508,0.0,,0.0,0.0,0.0,0.0
0.0,1.2242885099961345,,0.0,0.0,0.0,0.0
0.10658934084844929,0.0,,0.22048938264554874,0.0,0.0,0.0
-2.967586059151551,1.0286517599961345,,0.0,0.0,0.0,0.0
-2.2157443591515507,-2.3895699700038655,,0.0,0.0,0.0,0.0
0.2796258408484493,0.0,,1.7034150626455489,0.0,0.0,0.0
0.0,0.0,,2.412630982645549,0.0,0.0,0.0
0.0,-2.9334636200038653,,0.0,0.0,0.0,0.0
0.0,-1.8134184800038655,,3.856038362645549,0.0,0.0,0.0
0.09024444084844929,0.0,,0.0,0.0,0.0,0.0
0.0,-0.7515567500038655,,0.0,-1.0,0.0,0.0
0.0,0.0,,1.7040657826455488,0.0,0.0,0.0
-1.6633451591515507,-1.9016630600038655,,0.0,0.0,0.0,0.0
0.0,-1.4113592000038655,,0.0,-2.0,0.0,0.0
-2.400956459151551,0.0,,0.0,0.0,0.0,0.0
0.0,1.8806944499961347,,0.0,0.0,0.0,0.0
-1.7036360591515507,0.0,,0.0,0.0,0.0,0.0
-1.7790912591515509,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,3.585404542645549,0.0,0.0,0.0
-1.2814215591515508,0.0,,0.0,0.0,0.0,0.0
-0.9268795591515507,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,3.0541570026455487,0.0,0.0,0.0
0.0,1.8131723499961345,,0.0,0.0,0.0,0.0
0.0,1.0894686899961346,,0.6880739626455488,0.0,0.0,0.0
0.0,0.0,,2.1181400026455486,0.0,0.0,0.0
-1.793721059151551,0.0,,0.0,0.0,0.0,0.0
-1.8651992591515507,0.0,,0.0,0.0,0.0,0.0
0.0,-0.28312936000386546,,2.676113112645549,0.0,0.0,0.0
0.0,0.0,,0.0,-3.0,0.0,0.0
-1.5873945591515508,0.0,,0.0,0.0,0.0,0.0
1.24165961147205,0.0,,-0.426335682485546,0.0,0.0,0.0
0.0,0.0,,0.7992236275144542,0.0,0.0,0.0
-0.09225658852795005,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,0.3595678775144542,0.0,0.0,0.0
0.0,3.2371489152679676,,0.0,0.0,0.0,0.0
1.42275601147205,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,-1.345618652485546,0.0,0.0,0.0
-0.67373338852795,0.0,,-1.477763862485546,0.0,0.0,0.0
0.0,0.6491018452679677,,-1.104232682485546,0.0,0.0,0.0
1.18173431147205,1.5375164152679677,,0.0,0.0,0.0,0.0
0.0,-1.5284622547320323,,0.0,0.0,0.0,1.0
0.0,0.0,,0.2044980275144539,0.0,0.0,0.0
0.0,-1.7138392947320322,,0.0,0.0,0.0,0.0
0.41802971147205,0.0,,0.0,0.0,0.0,0.0
-0.04827198852795006,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,-2.877909052485546,-3.0,0.0,0.0
0.0,2.0654348452679674,,0.0,0.0,0.0,0.0
1.56219131147205,0.0,,-2.652726212485546,0.0,0.0,0.0
0.0,0.0,,-0.9617457224855459,-1.0,0.0,0.0
0.0,0.29430796526796765,,0.0,0.0,0.0,1.0
0.0,0.0,,-0.7276416424855461,0.0,0.0,0.0
-0.15404998852795004,0.0,,0.0,0.0,0.0,0.0
1.80510041147205,0.0,,0.0,-1.0,0.0,0.0
1.20855141147205,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,-2.312541202485546,0.0,0.0,1.0
0.0,0.04351033526796766,,0.0,0.0,0.0,0.0
0.0,3.6345113952679675,,0.0,0.0,0.0,0.0
0.0,0.0,,-2.148190212485546,0.0,0.0,0.0
0.0,-1.5247893547320324,,0.0,0.0,0.0,0.0
0.0,3.8596295552679676,,0.0,0.0,0.0,0.0
1.3736867838097537,0.0,,0.0,-1.0,0.0,0.0
0.0,0.0,,0.8356663626455487,0.0,0.0,0.0
0.0,0.7060989555659498,,0.0,0.0,0.0,0.0
0.0,0.0,,0.16889650264554879,0.0,-1.0,0.0
2.2533011838097536,0.0,,0.0,0.0,0.0,0.0
0.0,1.87466305556595,,0.0,0.0,0.0,0.0
0.0,0.0,,3.236681262645549,2.0,0.0,0.0
0.0,-1.7148973244340502,,0.0,0.0,0.0,0.0
2.5407572838097536,0.0,,0.0,0.0,0.0,0.0
1.1127611838097538,0.0,,2.404637852645549,0.0,0.0,0.0
0.0,0.0,,1.9129916326455487,0.0,0.0,0.0
0.0,0.0,,1.1430791926455488,0.0,0.0,0.0
0.0,0.0,,1.3268169826455487,2.0,0.0,0.0
0.0,0.0,,1.3182703926455488,0.0,0.0,0.0
0.0,0.0,,1.9554421126455486,0.0,0.0,1.0
0.0,0.0,,2.3594970326455487,0.0,0.0,0.0
0.0,-0.6245778744340501,,0.0,0.0,0.0,0.0
0.1747843838097538,0.0,,0.0,0.0,0.0,0.0
0.4835444838097538,0.0,,0.0,-1.0,0.0,0.0
1.868658783809754,0.0,,0.0,0.0,0.0,0.0
0.0,2.66118632556595,,0.0,0.0,0.0,0.0
0.8197649838097538,0.0,,0.0,0.0,0.0,0.0
0.0,0.29912526556594987,,0.30775389264554875,0.0,0.0,0.0
1.432355183809754,0.0,,0.0,0.0,0.0,0.0
-0.07056671619024624,0.3658302855659499,,0.0,0.0,0.0,0.0
0.0,2.4773270155659497,,0.0,0.0,0.0,0.0
1.8924401838097538,0.0,,3.267451862645549,0.0,0.0,0.0
0.0,-2.59352325443405,,0.0,0.0,0.0,0.0
1.3409543838097537,-0.5434003144340501,,0.0,0.0,0.0,0.0
1.7377390838097537,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,2.0107535426455487,0.0,0.0,0.0
0.0,0.0,,1.4097972526455487,0.0,0.0,1.0
0.0,1.8808756343784134,,0.0,0.0,1.0,0.0
0.0,1.9885637643784135,,0.0,0.0,0.0,0.0
-0.6424639591515507,0.0,,3.587227902645549,0.0,0.0,0.0
0.0,0.0,,3.8538313626455487,0.0,0.0,0.0
0.0,0.0,,1.3070536126455488,0.0,0.0,0.0
0.0,2.1042981143784134,,0.0,0.0,0.0,0.0
-2.548877359151551,0.0,,0.0,0.0,0.0,0.0
-1.6652455591515507,0.0,,0.0,0.0,0.0,1.0
0.0,2.2224993843784135,,0.0,0.0,0.0,0.0
0.0,0.0,,2.0713187126455486,0.0,0.0,0.0
0.0,-1.5143720456215863,,0.0,0.0,0.0,0.0
0.0,0.0,,2.2090153426455488,0.0,1.0,0.0
-2.792494559151551,0.0,,3.444583362645549,0.0,0.0,0.0
0.0,0.0,,2.5980701426455486,0.0,0.0,0.0
-0.9390794591515508,0.0,,0.0,0.0,0.0,0.0
-1.7836109591515508,0.0,,0.0,2.0,0.0,0.0
0.0,-0.24959565562158637,,0.0,0.0,0.0,0.0
-2.8552578591515507,0.0,,0.0,0.0,0.0,0.0
-1.6066402591515507,0.0,,0.0,0.0,0.0,0.0
-1.8247518591515508,0.0,,0.0,0.0,0.0,0.0
-0.7242600591515508,0.0,,0.0,0.0,1.0,0.0
0.0,2.1102667243784134,,2.2174155826455486,0.0,0.0,0.0
0.0,0.0,,4.142381982645548,0.0,0.0,0.0
0.0,1.2417103143784134,,0.0,0.0,0.0,0.0
0.0,-1.3841309156215864,,0.0,0.0,0.0,0.0
0.0,2.7764029243784134,,0.0,0.0,0.0,0.0
0.0,0.0,,4.011355302645549,0.0,0.0,0.0
-2.475304259151551,-2.9535044956215866,,0.0,0.0,0.0,0.0
0.0,0.0,,3.015676658862775,0.0,0.0,1.0
0.0,0.0,,1.6412820388627751,0.0,0.0,0.0
0.0,0.0,,0.979836208862775,0.0,0.0,0.0
0.0,0.0,,0.11459744886277509,0.0,0.0,1.0
0.0,0.0,,2.329013538862775,0.0,0.0,0.0
0.0,0.0,,-0.4218887411372249,0.0,1.0,0.0
0.0,0.0,,3.276726398862775,0.0,0.0,0.0
0.0,2.5776181755769376,,0.0,0.0,0.0,0.0
0.0,0.5985384155769375,,0.0,0.0,0.0,0.0
0.2045319587186123,0.0,,0.0,0.0,0.0,0.0
-0.6048232412813876,0.0,,0.0,0.0,0.0,0.0
-0.13894264128138767,3.9724155655769375,,0.0,0.0,0.0,0.0
0.0,3.7315466155769377,,0.0,0.0,1.0,0.0
-2.6024045412813877,-0.3963914044230624,,0.0,0.0,0.0,0.0
-1.1492726412813876,-1.4979973344230624,,0.0,0.0,0.0,0.0
-1.6008998412813877,0.17380025557693757,,0.0,0.0,0.0,0.0
0.0,0.6020255055769376,,2.462635088862775,0.0,0.0,0.0
0.0,1.3640271655769376,,2.319090798862775,0.0,0.0,0.0
-2.0801227412813876,0.0,,3.089425678862775,0.0,0.0,0.0
0.0,0.0,,-0.7194741711372249,0.0,0.0,1.0
-1.3843434412813878,-0.9576758244230624,,0.0,0.0,0.0,0.0
0.0,0.0,,0.025617528862775095,0.0,0.0,0.0
-0.33227054128138767,0.0,,0.0,0.0,1.0,0.0
-1.6638188412813877,0.0,,0.0,0.0,0.0,0.0
0.0,3.1006208855769373,,0.0,0.0,0.0,0.0
-0.09042674128138772,0.0,,0.0,0.0,0.0,0.0
0.0,-1.0390632544230622,,0.0,0.0,0.0,0.0
0.0,0.0,,1.177380858862775,0.0,0.0,0.0
-0.09944404128138773,0.0,,0.0,0.0,0.0,1.0
0.0,-0.2404380044230624,,0.0,2.0,0.0,0.0
-0.3288006153331946,0.0,,0.0,0.0,0.0,0.0
0.0,0.0,,2.598708988862775,0.0,0.0,0.0
0.0,2.533864016460777,,0.0,0.0,0.0,0.0
0.0,0.0,,3.133531768862775,0.0,0.0,0.0
0.0,0.0,,3.168372378862775,0.0,0.0,0.0
-1.3331174153331946,2.8469527964607773,,0.0,0.0,0.0,0.0
0.0,0.0,,1.735551478862775,0.0,0.0,0.0
1.6227992846668053,0.0,,0.0,0.0,0.0,0.0
-0.3544389153331946,0.0,,0.0,0.0,0.0,0.0
0.0,0.3333934064607771,,0.0,0.0,0.0,0.0
0.0,0.0,,0.6486358588627751,0.0,0.0,0.0
0.0,0.0,,0.0,-2.0,-1.0,0.0
0.7939632846668054,-1.2816848335392228,,0.0,0.0,0.0,0.0
0.0,0.0,,-0.7963997011372249,0.0,0.0,0.0
0.0,1.152266626460777,,0.4117899188627751,0.0,0.0,0.0
-1.1627539153331945,0.0,,0.0,-3.0,0.0,0.0
-1.3522761153331946,-1.012793893539223,,0.0,0.0,0.0,0.0
-0.11756091533319463,0.0,,0.0,0.0,0.0,0.0
0.13791498466680538,0.0,,0.0,0.0,-1.0,0.0
0.0,-0.8920674835392228,,0.0,0.0,0.0,0.0
0.0,3.9105952964607775,,0.0,0.0,0.0,0.0
0.0,-0.2379741535392229,,0.0,0.0,0.0,0.0
0.0,-0.8537884735392229,,0.0,0.0,0.0,0.0
-0.9011380153331946,0.0,,-0.14637139113722492,0.0,0.0,0.0
-0.05157791533319463,2.310016026460777,,0.0,0.0,0.0,0.0
-0.9845878153331946,0.0,,0.0,0.0,-1.0,0.0
-0.6639372153331946,0.0,,0.4933464088627751,0.0,0.0,0.0
0.0,0.0,,3.3127899088627752,0.0,0.0,0.0
0.0,0.0,,0.8523005288627751,0.0,0.0,0.0
0.0,3.3242844464607773,,0.0,0.0,0.0,0.0
